registrar_id,hostname,ip,timestamp,gmail_proxy
9825,adsl-76-237-142-93.dsl.chcgil.sbcglobal.net.,76.237.142.93,2016-10-28 19:21:54.415,FALSE
9825,adsl-76-237-142-93.dsl.chcgil.sbcglobal.net.,76.237.142.93,2016-10-28 19:21:55.424,FALSE
9825,adsl-76-237-142-93.dsl.chcgil.sbcglobal.net.,76.237.142.93,2016-10-28 20:26:33.982,FALSE
9825,adsl-76-237-142-93.dsl.chcgil.sbcglobal.net.,76.237.142.93,2016-10-28 22:22:11.203,FALSE
9825,adsl-76-237-142-93.dsl.chcgil.sbcglobal.net.,76.237.142.93,2016-10-29 16:44:36.607,FALSE
9825,adsl-76-237-142-93.dsl.chcgil.sbcglobal.net.,76.237.142.93,2016-11-01 21:32:12.211,FALSE
2681,mail0.ess.barracuda.com.,64.235.153.8,2016-10-28 18:48:56.436,FALSE
2681,mail0.ess.barracuda.com.,69.1.106.5,2016-10-28 20:09:42.701,FALSE
2681,mail0.ess.barracuda.com.,69.1.106.5,2016-10-28 20:12:59.980,FALSE
2681,mail0.ess.barracuda.com.,69.1.106.5,2016-10-28 20:16:41.838,FALSE
2681,mail0.ess.barracuda.com.,69.1.106.5,2016-10-28 20:19:53.360,FALSE
2681,mail0.ess.barracuda.com.,69.1.106.5,2016-10-28 20:22:56.085,FALSE
2681,mail0.ess.barracuda.com.,69.1.106.5,2016-10-28 20:31:53.876,FALSE
2681,mail0.ess.barracuda.com.,69.1.106.5,2016-10-28 20:33:35.816,FALSE
2681,mail0.ess.barracuda.com.,69.1.106.5,2016-10-28 20:33:36.158,FALSE
2681,mail0.ess.barracuda.com.,69.1.106.5,2016-10-28 21:48:11.893,FALSE
2681,mail0.ess.barracuda.com.,69.1.106.5,2016-10-28 22:53:49.361,FALSE
2681,mail0.ess.barracuda.com.,69.1.106.5,2016-10-29 20:11:51.159,FALSE
8419,mail14.ess.barracuda.com.,64.235.154.104,2016-10-31 13:17:24.146,FALSE
5833,50-124-55-95.drr02.mskg.mi.frontiernet.net.,50.124.55.95,2016-10-31 13:17:20.699,FALSE
5833,50-124-55-95.drr02.mskg.mi.frontiernet.net.,50.124.55.95,2016-10-31 13:17:39.429,FALSE
5833,50-124-55-95.drr02.mskg.mi.frontiernet.net.,2600:1007:b02b:eb11:f8eb:8303:ca6e:9faf,2016-11-03 10:42:45.305,FALSE
5833,50-124-55-95.drr02.mskg.mi.frontiernet.net.,2600:1007:b02b:eb11:f8eb:8303:ca6e:9faf,2016-11-03 10:42:46.264,FALSE
354,www.saintclaircounty.net.,12.47.83.14,2016-10-31 13:18:12.953,FALSE
354,www.saintclaircounty.net.,12.47.83.14,2016-10-31 13:18:13.333,FALSE
7252,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 13:18:23.313,FALSE
3453,google-proxy-66-249-88-14.google.com.,66.249.88.14,2016-10-31 13:18:24.565,TRUE
3453,google-proxy-66-249-88-14.google.com.,66.102.6.74,2016-11-01 09:28:24.998,TRUE
4614,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 13:18:33.821,FALSE
5687,mail14.ess.barracuda.com.,64.235.154.106,2016-10-31 13:18:52.666,FALSE
8509,mail14.ess.barracuda.com.,64.235.154.141,2016-10-31 13:19:07.753,FALSE
4950,mail14.ess.barracuda.com.,64.235.154.104,2016-10-31 13:19:09.120,FALSE
4537,in-138-210-167-42.sta.embarqnow.net.,138.210.167.42,2016-10-31 13:19:38.408,FALSE
4537,in-138-210-167-42.sta.embarqnow.net.,138.210.167.42,2016-10-31 13:19:39.437,FALSE
2732,mail14.ess.barracuda.com.,64.235.154.104,2016-10-31 13:19:44.331,FALSE
8293,,2600:1007:b10e:e277:ed33:3e90:e69a:9440,2016-10-31 13:20:20.758,FALSE
3570,cpe-67-250-58-157.nyc.res.rr.com.,67.250.58.157,2016-10-31 13:21:11.538,FALSE
3109,mail0.ess.barracuda.com.,64.235.153.7,2016-10-31 13:21:13.807,FALSE
9036,mail14.ess.barracuda.com.,64.235.154.106,2016-10-31 13:21:25.508,FALSE
7230,mail0.ess.barracuda.com.,64.235.153.7,2016-10-31 13:21:32.762,FALSE
3636,google-proxy-66-249-88-20.google.com.,66.249.88.20,2016-10-31 13:22:07.503,TRUE
3239,cpe-67-250-58-157.nyc.res.rr.com.,67.250.58.157,2016-10-31 13:22:42.209,FALSE
4965,173-13-10-49-Michigan.hfc.comcastbusiness.net.,173.13.10.49,2016-10-31 13:23:19.769,FALSE
4965,173-13-10-49-Michigan.hfc.comcastbusiness.net.,173.13.10.49,2016-10-31 13:23:19.787,FALSE
1437,google-proxy-66-249-88-17.google.com.,66.249.88.17,2016-10-31 13:23:31.306,TRUE
1437,google-proxy-66-249-88-17.google.com.,66.102.6.72,2016-11-01 13:29:28.240,TRUE
471,mail14.ess.barracuda.com.,64.235.154.104,2016-10-31 13:19:15.065,FALSE
471,mail14.ess.barracuda.com.,50.78.21.210,2016-10-31 13:23:51.794,FALSE
471,mail14.ess.barracuda.com.,50.78.21.210,2016-10-31 13:23:51.921,FALSE
939,162.93.68.68.lcch.smithvilledigital.net.,68.68.93.162,2016-10-31 13:24:50.514,FALSE
8810,,198.202.252.9,2016-10-31 13:26:04.109,FALSE
8810,,198.202.252.9,2016-10-31 13:26:02.951,FALSE
7271,,12.218.56.135,2016-10-31 13:26:19.568,FALSE
7271,,12.218.56.135,2016-10-31 13:26:19.568,FALSE
3995,cluster.co.escambia.fl.us.,69.85.250.3,2016-10-31 13:21:47.303,FALSE
3995,cluster.co.escambia.fl.us.,69.85.250.3,2016-10-31 13:21:47.568,FALSE
3995,cluster.co.escambia.fl.us.,69.85.250.3,2016-10-31 13:27:01.376,FALSE
3995,cluster.co.escambia.fl.us.,69.85.250.3,2016-10-31 13:33:24.629,FALSE
3995,cluster.co.escambia.fl.us.,69.85.250.3,2016-11-02 20:18:01.986,FALSE
1861,d149-67-34-23.nap.wideopenwest.com.,67.149.23.34,2016-10-31 13:25:26.453,FALSE
1861,d149-67-34-23.nap.wideopenwest.com.,67.149.23.34,2016-10-31 13:25:26.453,FALSE
1861,d149-67-34-23.nap.wideopenwest.com.,67.149.23.34,2016-10-31 13:27:07.966,FALSE
1861,d149-67-34-23.nap.wideopenwest.com.,67.149.23.34,2016-10-31 13:27:08.976,FALSE
7693,,2602:306:38bc:8019:9179:6c69:63ec:5f39,2016-10-31 13:27:29.483,FALSE
7693,,2602:30a:2ea5:b610:8c38:f3a3:cb37:9b43,2016-10-31 15:09:01.615,FALSE
3983,d199-74-76-39.try.wideopenwest.com.,74.199.39.76,2016-10-31 13:27:59.395,FALSE
9656,host1845312950.direcway.com.,184.53.50.129,2016-10-31 13:31:38.824,FALSE
8879,,2600:1007:b02c:9a84:5905:a8a9:fc40:b2d5,2016-10-31 13:31:57.623,FALSE
6708,96-39-26-210.static.plbg.ny.charter.com.,96.39.26.210,2016-10-31 13:33:41.139,FALSE
8637,google-proxy-66-249-88-20.google.com.,66.249.88.20,2016-10-31 13:27:57.941,TRUE
8637,google-proxy-66-249-88-20.google.com.,73.191.191.253,2016-10-31 13:33:43.487,TRUE
776,,192.107.120.68,2016-10-31 13:20:37.162,FALSE
776,,192.107.120.68,2016-10-31 13:20:37.816,FALSE
776,,192.107.120.68,2016-10-31 13:34:28.297,FALSE
776,,192.107.120.68,2016-10-31 13:34:44.674,FALSE
776,,192.107.120.68,2016-10-31 13:34:44.936,FALSE
3771,,198.136.41.221,2016-10-31 13:27:18.649,FALSE
3771,,198.136.41.221,2016-10-31 13:27:54.222,FALSE
3771,,198.136.41.221,2016-10-31 13:27:55.230,FALSE
3771,,198.136.41.221,2016-10-31 13:34:49.710,FALSE
3771,,198.136.41.221,2016-10-31 13:34:57.130,FALSE
7791,50-79-181-187-static.hfc.comcastbusiness.net.,50.79.181.187,2016-10-31 13:35:05.218,FALSE
3442,,4.79.123.3,2016-10-31 13:20:50.371,FALSE
3442,,23.25.255.161,2016-10-31 13:36:31.707,FALSE
3442,,23.25.255.161,2016-10-31 13:36:34.017,FALSE
323,50-77-234-137-static.hfc.comcastbusiness.net.,50.77.234.137,2016-10-31 13:38:32.910,FALSE
4525,mail.blackmantwp.com.,50.247.24.218,2016-10-31 13:33:11.722,FALSE
4525,mail.blackmantwp.com.,50.247.24.218,2016-10-31 13:33:12.079,FALSE
4525,mail.blackmantwp.com.,50.247.24.218,2016-10-31 13:39:01.062,FALSE
4525,mail.blackmantwp.com.,50.247.24.218,2016-10-31 13:39:02.086,FALSE
1755,h189.218.39.162.static.ip.windstream.net.,162.39.218.189,2016-10-31 13:39:13.101,FALSE
1755,h189.218.39.162.static.ip.windstream.net.,162.39.218.189,2016-10-31 13:39:13.108,FALSE
9942,96-94-136-129-static.hfc.comcastbusiness.net.,96.94.136.129,2016-10-31 13:20:31.984,FALSE
9942,96-94-136-129-static.hfc.comcastbusiness.net.,96.94.136.129,2016-10-31 13:20:34.416,FALSE
9942,96-94-136-129-static.hfc.comcastbusiness.net.,96.94.136.129,2016-10-31 13:39:36.707,FALSE
9942,96-94-136-129-static.hfc.comcastbusiness.net.,96.94.136.129,2016-10-31 13:39:59.280,FALSE
9942,96-94-136-129-static.hfc.comcastbusiness.net.,96.94.136.129,2016-10-31 13:40:00.278,FALSE
9942,96-94-136-129-static.hfc.comcastbusiness.net.,96.94.136.129,2016-10-31 16:39:49.667,FALSE
7282,pool-96-240-227-48.spfdma.east.verizon.net.,96.240.227.48,2016-10-31 13:42:03.888,FALSE
3162,google-proxy-66-102-8-200.google.com.,66.102.8.200,2016-10-31 13:43:10.409,TRUE
8070,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 13:46:02.260,TRUE
8070,google-proxy-66-249-80-6.google.com.,66.249.88.20,2016-10-31 13:46:04.963,TRUE
8617,mail0.ess.barracuda.com.,64.235.153.7,2016-10-31 13:46:16.157,FALSE
4134,mail14.ess.barracuda.com.,64.235.154.104,2016-10-31 13:46:55.755,FALSE
1980,mail0.ess.barracuda.com.,64.235.153.7,2016-10-31 13:47:03.940,FALSE
4183,mail0.ess.barracuda.com.,64.235.153.11,2016-10-31 13:47:06.288,FALSE
5951,google-proxy-66-249-80-4.google.com.,66.249.80.4,2016-10-31 13:47:18.107,TRUE
8815,mail0.ess.barracuda.com.,64.235.153.11,2016-10-31 13:47:44.981,FALSE
1662,h96-61-12-6.cntcnh.dsl.dynamic.tds.net.,96.61.12.6,2016-10-31 13:47:54.365,FALSE
8733,173-14-57-188-Michigan.hfc.comcastbusiness.net.,173.14.57.188,2016-10-31 13:48:00.511,FALSE
8733,173-14-57-188-Michigan.hfc.comcastbusiness.net.,173.14.57.188,2016-10-31 13:48:01.489,FALSE
8790,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 13:48:42.560,FALSE
8911,mail14.ess.barracuda.com.,64.235.154.141,2016-10-31 13:48:44.208,FALSE
9863,,70.39.157.194,2016-10-31 13:45:34.839,FALSE
9863,,216.157.211.66,2016-10-31 13:45:58.099,FALSE
9863,,216.157.211.66,2016-10-31 13:45:58.495,FALSE
9863,,213.254.241.6,2016-10-31 13:47:02.580,FALSE
9863,,216.157.211.66,2016-10-31 13:48:57.502,FALSE
9863,,216.157.211.66,2016-10-31 13:48:58.526,FALSE
9863,,70.39.157.194,2016-10-31 13:51:57.370,FALSE
9863,,216.157.211.66,2016-10-31 14:31:26.222,FALSE
9163,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 13:49:03.081,FALSE
7372,50-245-120-249-static.hfc.comcastbusiness.net.,50.245.120.249,2016-10-31 13:49:19.718,FALSE
699,mail0.ess.barracuda.com.,64.235.153.7,2016-10-31 13:50:03.157,FALSE
699,mail0.ess.barracuda.com.,2602:304:ce78:e7d0:c89:fc5:a7cb:c592,2016-10-31 14:05:16.996,FALSE
391,mail.cityofhartfordmi.org.,70.88.111.13,2016-10-31 13:50:06.244,FALSE
391,mail.cityofhartfordmi.org.,70.88.111.13,2016-10-31 13:50:07.036,FALSE
1838,ip10-225-136-64.static.ctstelecom.net.,64.136.225.10,2016-10-31 13:50:14.372,FALSE
1838,ip10-225-136-64.static.ctstelecom.net.,64.136.225.10,2016-10-31 13:50:16.603,FALSE
3045,mail0.ess.barracuda.com.,64.235.153.11,2016-10-31 13:50:17.630,FALSE
7734,mail.misandusky.com.,108.224.186.81,2016-10-31 13:50:18.875,FALSE
9606,mail0.ess.barracuda.com.,64.235.153.7,2016-10-31 13:50:19.264,FALSE
5173,mail14.ess.barracuda.com.,64.235.154.104,2016-10-31 13:50:30.315,FALSE
1781,mail0.ess.barracuda.com.,64.235.153.7,2016-10-31 13:50:37.446,FALSE
1781,mail0.ess.barracuda.com.,173.162.46.17,2016-10-31 14:57:15.207,FALSE
9995,70-88-93-45-lansing-mi.hfc.comcastbusiness.net.,70.88.93.45,2016-10-31 13:51:02.753,FALSE
1912,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 13:51:03.706,FALSE
1935,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 13:51:11.660,FALSE
1571,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 13:51:27.383,FALSE
6136,mail14.ess.barracuda.com.,64.235.154.104,2016-10-31 13:51:31.017,FALSE
4541,google-proxy-66-249-88-20.google.com.,66.249.88.20,2016-10-31 13:51:37.137,TRUE
4541,google-proxy-66-249-88-20.google.com.,66.102.6.76,2016-11-01 11:58:49.702,TRUE
2419,google-proxy-66-102-6-76.google.com.,66.102.6.76,2016-10-31 13:51:40.292,TRUE
5870,mail14.ess.barracuda.com.,64.235.154.106,2016-10-31 13:48:48.971,FALSE
5870,mail14.ess.barracuda.com.,50.249.180.34,2016-10-31 13:51:47.654,FALSE
5870,mail14.ess.barracuda.com.,50.249.180.34,2016-10-31 13:51:48.669,FALSE
8400,,2601:245:c000:f980:b4f4:6f60:895a:fc8c,2016-10-31 13:51:54.247,FALSE
3295,mail14.ess.barracuda.com.,64.235.154.104,2016-10-31 13:52:03.442,FALSE
583,50-253-229-217-static.hfc.comcastbusiness.net.,50.253.229.217,2016-10-31 13:52:13.931,FALSE
583,50-253-229-217-static.hfc.comcastbusiness.net.,50.253.229.217,2016-10-31 13:52:13.925,FALSE
444,google-proxy-66-249-88-14.google.com.,66.249.88.14,2016-10-31 13:52:52.448,TRUE
5235,google-proxy-66-249-88-17.google.com.,66.249.88.17,2016-10-31 13:53:07.213,TRUE
5235,google-proxy-66-249-88-17.google.com.,66.102.6.76,2016-10-31 17:19:39.276,TRUE
475,96-81-102-41-static.hfc.comcastbusiness.net.,96.81.102.41,2016-10-31 13:54:10.279,FALSE
475,96-81-102-41-static.hfc.comcastbusiness.net.,96.81.102.41,2016-10-31 13:54:10.719,FALSE
8843,mail14.ess.barracuda.com.,64.235.154.106,2016-10-31 13:54:13.740,FALSE
5553,mail.sjcity.com.,173.161.93.77,2016-10-31 13:54:15.937,FALSE
5553,mail.sjcity.com.,173.161.93.77,2016-10-31 13:54:15.938,FALSE
3754,pulaskicounty.org.swva.net.,66.37.64.42,2016-10-31 13:54:25.704,FALSE
2337,mail0.ess.barracuda.com.,64.235.153.7,2016-10-31 13:54:29.496,FALSE
4041,,65.254.167.233,2016-10-31 13:54:14.514,FALSE
4041,,65.254.167.233,2016-10-31 13:54:33.787,FALSE
4041,,65.254.167.233,2016-10-31 13:54:34.707,FALSE
8371,static-65-175-136-99.cpe.metrocast.net.,65.175.136.99,2016-10-31 13:54:38.422,FALSE
8371,static-65-175-136-99.cpe.metrocast.net.,65.175.136.99,2016-10-31 13:54:38.422,FALSE
2236,75-151-10-61-Michigan.hfc.comcastbusiness.net.,75.151.10.61,2016-10-31 13:54:42.097,FALSE
3091,google-proxy-66-249-88-14.google.com.,66.249.88.14,2016-10-31 13:55:09.359,TRUE
8176,h75-100-175-2.wyngmi.dedicated.static.tds.net.,75.100.175.2,2016-10-31 13:55:11.090,FALSE
8176,h75-100-175-2.wyngmi.dedicated.static.tds.net.,75.100.175.2,2016-10-31 13:55:11.060,FALSE
9744,mail0.ess.barracuda.com.,64.235.153.11,2016-10-31 13:55:15.376,FALSE
9852,,199.168.151.158,2016-10-31 13:22:09.683,FALSE
9852,,199.168.151.158,2016-10-31 13:25:42.483,FALSE
9852,,199.168.151.158,2016-10-31 13:25:43.502,FALSE
9852,,199.168.151.158,2016-10-31 13:56:36.177,FALSE
4375,c-50-147-181-120.hsd1.va.comcast.net.,50.147.181.120,2016-10-31 13:57:00.681,FALSE
8683,,204.106.251.168,2016-10-31 13:57:00.735,FALSE
8683,,204.106.251.168,2016-10-31 13:56:59.696,FALSE
5511,google-proxy-66-249-88-14.google.com.,66.249.88.14,2016-10-31 13:57:32.855,TRUE
502,mail.cityoffremont.net.,199.176.235.18,2016-10-31 13:57:31.106,FALSE
4906,static-242-075.allcom.net.,198.167.242.75,2016-10-31 13:57:36.504,FALSE
4906,static-242-075.allcom.net.,198.167.242.75,2016-10-31 13:57:36.824,FALSE
6308,mail.ci.saint-johns.mi.us.,173.241.123.82,2016-10-31 13:57:39.686,FALSE
9754,64-203-169-158.unassigned.ntelos.net.,64.203.169.158,2016-10-31 13:57:44.182,FALSE
9754,64-203-169-158.unassigned.ntelos.net.,64.203.169.158,2016-10-31 13:57:44.856,FALSE
2994,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 13:57:46.291,FALSE
9353,mail14.ess.barracuda.com.,64.235.154.106,2016-10-31 13:57:46.341,FALSE
5509,mail0.ess.barracuda.com.,64.235.153.11,2016-10-31 13:50:39.650,FALSE
5509,mail0.ess.barracuda.com.,12.154.154.158,2016-10-31 13:57:50.846,FALSE
5509,mail0.ess.barracuda.com.,12.154.154.158,2016-10-31 13:57:50.974,FALSE
5509,mail0.ess.barracuda.com.,12.154.154.158,2016-10-31 14:00:39.198,FALSE
5509,mail0.ess.barracuda.com.,12.154.154.158,2016-10-31 14:00:39.804,FALSE
5509,mail0.ess.barracuda.com.,12.154.154.158,2016-10-31 16:53:11.911,FALSE
4158,google-proxy-66-102-8-196.google.com.,66.102.8.196,2016-10-31 13:58:06.338,TRUE
2080,mail14.ess.barracuda.com.,64.235.154.106,2016-10-31 13:51:53.716,FALSE
2080,mail14.ess.barracuda.com.,71.13.80.78,2016-10-31 13:58:29.393,FALSE
2080,mail14.ess.barracuda.com.,71.13.80.78,2016-10-31 13:58:30.197,FALSE
1619,rb-sip2-61.greenmountainaccess.net.,69.54.28.61,2016-10-31 13:58:38.940,FALSE
9470,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 13:58:54.147,FALSE
9470,mail0.ess.barracuda.com.,66.188.41.230,2016-10-31 14:29:36.232,FALSE
6919,mail14.ess.barracuda.com.,64.235.154.141,2016-10-31 13:58:58.818,FALSE
9341,71-89-135-210.static.aldl.mi.charter.com.,71.89.135.210,2016-10-31 13:59:14.516,FALSE
9341,71-89-135-210.static.aldl.mi.charter.com.,71.89.135.210,2016-10-31 13:59:15.478,FALSE
3948,mail.hamtramckcity.com.,70.88.96.109,2016-10-31 13:52:30.535,FALSE
3948,mail.hamtramckcity.com.,70.88.96.109,2016-10-31 13:52:30.502,FALSE
3948,mail.hamtramckcity.com.,70.88.96.109,2016-10-31 13:59:21.884,FALSE
3948,mail.hamtramckcity.com.,70.88.96.109,2016-10-31 14:02:00.911,FALSE
3948,mail.hamtramckcity.com.,70.88.96.109,2016-10-31 14:02:01.177,FALSE
3769,mail0.ess.barracuda.com.,64.235.153.11,2016-10-31 13:59:26.375,FALSE
7198,144-86-107-97.dynamic.cm-pool.d-pcomm.com.,97.107.86.144,2016-10-31 13:59:38.456,FALSE
2185,mail.lincolnri.org.,68.15.38.106,2016-10-31 13:59:51.329,FALSE
2185,mail.lincolnri.org.,68.15.38.106,2016-10-31 13:59:53.166,FALSE
1623,google-proxy-66-249-88-20.google.com.,66.249.88.20,2016-10-31 14:00:00.756,TRUE
8620,50-197-121-29-static.hfc.comcastbusiness.net.,50.197.121.29,2016-10-31 14:00:08.431,FALSE
1928,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 14:00:09.719,FALSE
5430,google-proxy-66-249-88-17.google.com.,66.249.88.17,2016-10-31 14:00:36.944,TRUE
5430,google-proxy-66-249-88-17.google.com.,66.102.6.72,2016-11-01 13:31:40.831,TRUE
6757,,204.38.52.226,2016-10-31 13:52:18.543,FALSE
6757,,204.38.52.226,2016-10-31 14:00:28.991,FALSE
6757,,204.38.52.226,2016-10-31 14:00:36.040,FALSE
6757,,204.38.52.226,2016-10-31 14:00:37.796,FALSE
2693,google-proxy-66-249-80-8.google.com.,66.249.80.8,2016-10-31 13:45:43.742,TRUE
2693,google-proxy-66-249-80-8.google.com.,96.42.135.26,2016-10-31 14:00:40.928,TRUE
2693,google-proxy-66-249-80-8.google.com.,96.42.135.26,2016-10-31 15:25:40.714,TRUE
2693,google-proxy-66-249-80-8.google.com.,96.42.135.26,2016-11-02 20:36:55.980,TRUE
4688,75-147-248-170-Michigan.hfc.comcastbusiness.net.,75.147.248.170,2016-10-31 14:00:50.060,FALSE
4688,75-147-248-170-Michigan.hfc.comcastbusiness.net.,75.147.248.170,2016-10-31 14:00:50.017,FALSE
8876,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 14:00:50.551,FALSE
8796,mail0.ess.barracuda.com.,64.235.153.11,2016-10-31 14:00:53.610,FALSE
437,mail14.ess.barracuda.com.,64.235.154.141,2016-10-31 13:57:02.303,FALSE
437,mail14.ess.barracuda.com.,24.180.79.130,2016-10-31 14:00:56.102,FALSE
437,mail14.ess.barracuda.com.,24.180.79.130,2016-10-31 14:00:56.096,FALSE
4697,wsip-68-15-47-44.ri.ri.cox.net.,68.15.47.44,2016-10-31 14:00:58.107,FALSE
4697,wsip-68-15-47-44.ri.ri.cox.net.,68.15.47.44,2016-10-31 14:00:58.361,FALSE
4697,wsip-68-15-47-44.ri.ri.cox.net.,68.15.47.44,2016-10-31 14:00:58.425,FALSE
3757,mail14.ess.barracuda.com.,64.235.154.106,2016-10-31 14:00:27.896,FALSE
3757,mail14.ess.barracuda.com.,97.86.84.170,2016-10-31 14:01:12.227,FALSE
3757,mail14.ess.barracuda.com.,97.86.84.170,2016-10-31 14:01:13.232,FALSE
6916,50-249-176-185-static.hfc.comcastbusiness.net.,50.249.176.185,2016-10-31 14:01:25.632,FALSE
6916,50-249-176-185-static.hfc.comcastbusiness.net.,50.249.176.185,2016-10-31 14:01:25.791,FALSE
6916,50-249-176-185-static.hfc.comcastbusiness.net.,50.249.176.185,2016-10-31 15:14:53.141,FALSE
6916,50-249-176-185-static.hfc.comcastbusiness.net.,50.249.176.185,2016-10-31 15:14:53.130,FALSE
538,66-188-35-134.static.bycy.mi.charter.com.,66.188.35.134,2016-10-31 14:01:30.173,FALSE
538,66-188-35-134.static.bycy.mi.charter.com.,66.188.35.134,2016-10-31 14:01:30.235,FALSE
5215,nc-69-68-94-123.dyn.embarqhsd.net.,69.68.94.123,2016-10-31 14:01:21.602,FALSE
5215,nc-69-68-94-123.dyn.embarqhsd.net.,69.68.94.123,2016-10-31 14:01:32.205,FALSE
5215,nc-69-68-94-123.dyn.embarqhsd.net.,69.68.94.123,2016-10-31 14:01:32.205,FALSE
7021,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 14:01:43.713,FALSE
2332,,70.39.157.197,2016-10-31 13:57:21.092,FALSE
2332,,70.194.8.131,2016-10-31 14:01:37.379,FALSE
2332,,69.89.122.110,2016-10-31 14:02:04.437,FALSE
2332,,69.89.122.110,2016-10-31 14:02:05.235,FALSE
569,owa.ci.albion.mi.us.,23.28.254.26,2016-10-31 14:02:19.718,FALSE
569,owa.ci.albion.mi.us.,23.28.254.26,2016-10-31 14:02:20.630,FALSE
5156,50-108-119-75.adr01.mskg.mi.frontiernet.net.,50.108.119.75,2016-10-31 14:02:33.736,FALSE
408,dynamic-75-76-218-101.knology.net.,75.76.218.101,2016-10-31 14:02:34.684,FALSE
4432,mail0.ess.barracuda.com.,64.235.153.7,2016-10-31 14:02:35.642,FALSE
3903,117.144.2.72.surfairwireless.net.,72.2.144.117,2016-10-31 14:02:35.714,FALSE
3903,117.144.2.72.surfairwireless.net.,72.2.144.117,2016-10-31 14:10:28.011,FALSE
222,google-proxy-66-249-88-17.google.com.,66.249.88.17,2016-10-31 14:02:41.038,TRUE
222,google-proxy-66-249-88-17.google.com.,66.102.6.74,2016-10-31 18:06:33.029,TRUE
9818,mail14.ess.barracuda.com.,64.235.154.141,2016-10-31 14:03:25.138,FALSE
5692,mail0.ess.barracuda.com.,64.235.153.7,2016-10-31 14:03:30.051,FALSE
2060,wsip-174-77-155-194.dc.dc.cox.net.,174.77.155.194,2016-10-31 14:03:34.473,FALSE
2060,wsip-174-77-155-194.dc.dc.cox.net.,174.77.155.194,2016-10-31 14:03:42.087,FALSE
8657,rrcs-24-97-255-174.nys.biz.rr.com.,24.97.255.174,2016-10-31 14:03:44.312,FALSE
8657,rrcs-24-97-255-174.nys.biz.rr.com.,24.97.255.174,2016-10-31 14:03:45.192,FALSE
6091,66-87-114-234.pools.spcsdns.net.,66.87.114.234,2016-10-31 14:03:57.396,FALSE
6091,66-87-114-234.pools.spcsdns.net.,66.87.114.234,2016-10-31 14:04:11.977,FALSE
3599,vpn.mcd911.net.,207.74.54.2,2016-10-31 14:04:00.539,FALSE
3599,vpn.mcd911.net.,207.74.54.2,2016-10-31 14:04:01.317,FALSE
7690,qmail.newmarketNH.gov.,74.94.136.139,2016-10-31 13:59:36.956,FALSE
7690,qmail.newmarketNH.gov.,74.94.136.139,2016-10-31 13:59:37.316,FALSE
7690,qmail.newmarketNH.gov.,74.94.136.139,2016-10-31 14:02:44.409,FALSE
7690,qmail.newmarketNH.gov.,74.94.136.139,2016-10-31 14:02:44.969,FALSE
7690,qmail.newmarketNH.gov.,74.94.136.139,2016-10-31 14:02:45.072,FALSE
7690,qmail.newmarketNH.gov.,74.94.136.139,2016-10-31 14:04:19.880,FALSE
7690,qmail.newmarketNH.gov.,74.94.136.139,2016-11-01 11:20:07.801,FALSE
3897,cpe-67-250-58-157.nyc.res.rr.com.,67.250.58.157,2016-10-31 14:04:28.911,FALSE
6084,mail0.ess.barracuda.com.,64.235.153.7,2016-10-31 14:04:35.000,FALSE
4793,mail0.ess.barracuda.com.,64.235.153.7,2016-10-31 13:21:21.774,FALSE
4793,mail0.ess.barracuda.com.,162.17.156.29,2016-10-31 13:39:08.118,FALSE
4793,mail0.ess.barracuda.com.,162.17.156.29,2016-10-31 13:39:09.109,FALSE
4793,mail0.ess.barracuda.com.,162.17.156.29,2016-10-31 14:05:00.191,FALSE
4793,mail0.ess.barracuda.com.,162.17.156.29,2016-10-31 14:05:00.284,FALSE
4793,mail0.ess.barracuda.com.,162.17.156.29,2016-10-31 14:20:00.875,FALSE
4793,mail0.ess.barracuda.com.,162.17.156.29,2016-11-01 13:00:19.619,FALSE
4793,mail0.ess.barracuda.com.,162.17.156.29,2016-11-01 13:00:20.468,FALSE
5482,rrcs-24-97-228-238.nys.biz.rr.com.,24.97.228.238,2016-10-31 14:05:07.322,FALSE
5482,rrcs-24-97-228-238.nys.biz.rr.com.,24.97.228.238,2016-10-31 14:05:07.683,FALSE
7554,,74.254.113.126,2016-10-31 14:04:54.309,FALSE
7554,,74.254.113.126,2016-10-31 14:05:17.695,FALSE
7554,,74.254.113.126,2016-10-31 14:05:18.002,FALSE
7554,,74.254.113.126,2016-10-31 14:05:18.019,FALSE
2049,,66.219.116.104,2016-10-31 14:00:58.086,FALSE
2049,,66.219.116.104,2016-10-31 14:05:24.324,FALSE
2049,,66.219.116.104,2016-10-31 14:05:24.328,FALSE
