asgweek_id	week	week1_sent	week2_sent	assignment_identifier	fullpair	admin_unit1	email	num_emails	response	timely_1	timely_2	accuracy	friendly	look_up	link	live_here	reg_here	coded_	first_tt	second_tt	first_name_latino	second_name_latino	first_name	second_name	first_website	second_website	first_subject	second_subject	email_address1	email_address2	from_address_week1	from_address_week2	subject_line_week1	subject_line_week2	strict_enforced	strict_enacted	photo_enforced	photo_enacted	strict_nonphoto	nonphoto	preclear_states	litigation	municipal_only	county_plus	per_black	per_notlat	populationdensitypersqmile	income_est	normal_vote	author_coded	wordcount	gradelevel	totalpopulation	totalpop_latino	elected	southern_state	westcoast_state	mtwest_state	plains_state	midwest_state	midatl_state	ne_state	statereg1	statereg2	idlaw_overall	photolaw	nonphotolaw	noidlaw	idlaw	elected_update	partisan_update	party_update	partydata	code	code.fac	dummy1	dummy2	dummy3	dummy4	dummy5	dummy6	dummy7	dummy8	dummy9	dummy10	dummy11	dummy12	dummy13	dummy14	dummy15	dummy16	dummy17	dummy18	dummy19	dummy20	dummy21	dummy22	dummy23	dummy24	dummy25	dummy26	dummy27	dummy28	dummy29	dummy30	dummy31	dummy32	dummy33	dummy34	dummy35	dummy36	dummy37	dummy38	dummy39	dummy40	dummy41	dummy42	dummy43	dummy44	dummy45	dummy46	dummy47	dummy48
8317	1	1	1	14163	10	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	1	0	1	3	1	0	1	0	3	4	"josemartinez@ajnmail.net"	"walshgreg@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							128		30639	869	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8318	2	1	1	14163	10	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"	1	1	1	0	0	1	0	1	1	0	1	3	1	0	1	0	3	4	"josemartinez@ajnmail.net"	"walshgreg@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							163		30639	869	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8319	1	1	1	14164	11	"REDACTED"	"REDACTED"	1				""							0	1	0	1	4	1	0	1	0	1	1	3	"jmueller@fnweb.net"	"josemartinez@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							254		13146	227	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8320	2	1	1	14164	11	"REDACTED"	"REDACTED"	1				""						0	0	1	0	1	4	1	0	1	0	1	1	3	"jmueller@fnweb.net"	"josemartinez@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							249		13146	227	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8321	1	1	1	14165	11	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	1	0	2	3	0	1	0	1	4	2	"rodriguezluis@fnweb.net"	"walshg@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							105		11967	277	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8322	2	1	1	14165	11	"REDACTED"	"REDACTED"	1	1	0	1	"Narrow, but accurate"	1	0	0	0	0	0	0	1	1	0	2	3	0	1	0	1	4	2	"rodriguezluis@fnweb.net"	"walshg@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							235		11967	277	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8323	1	1	1	14166	12	"REDACTED"	"REDACTED"	1	1	0	0	"Absolutely accurate"							0	1	1	0	1	3	1	0	0	1	1	2	"jmartinez@ajnmail.net"	"walshg@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							150		7827	127	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8324	2	1	1	14166	12	"REDACTED"	"REDACTED"	1	1	0	0	"Absolutely accurate"	1	0	0	0	0	0	0	1	1	0	1	3	1	0	0	1	1	2	"jmartinez@ajnmail.net"	"walshg@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							128		7827	127	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8325	2	1	1	14167	12	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	0	1	4	2	1	0	0	1	3	1	"jakemueller@ajnmail.net"	"lrodriguez@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0									6135	131	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	1	1	1	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8326	1	1	1	14167	12	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	0	1	4	2	1	0	0	1	3	1	"jakemueller@ajnmail.net"	"lrodriguez@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0									6135	131	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	1	1	1	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8327	2	1	1	14168	13	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	1	0	1	3	1	0	0	1	1	2	"jmartinez@ajnmail.net"	"walshg@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0									4606	58	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	1	1	2	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8328	1	1	1	14168	13	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	1	0	1	3	1	0	0	1	1	2	"jmartinez@ajnmail.net"	"walshg@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0									4606	58	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	1	1	2	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8329	1	1	1	14169	13	"REDACTED"	"REDACTED"	1				""							0	1	0	1	3	2	1	0	0	1	3	2	"gregwalsh@ajnmail.net"	"rodriguezl@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							271		32078	2447	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8330	2	1	1	14169	13	"REDACTED"	"REDACTED"	1				""						0	0	1	0	1	3	2	1	0	0	1	3	2	"gregwalsh@ajnmail.net"	"rodriguezl@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							266		32078	2447	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8331	1	1	1	14170	14	"REDACTED"	"REDACTED"	1	1	0	0	"Absolutely accurate"							0	1	1	0	1	3	1	0	0	1	4	1	"martinezjose@ajnmail.net"	"gwalsh@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							144		6425	166	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8332	2	1	1	14170	14	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"	1	0	1	0	0	0	0	1	1	0	1	3	1	0	0	1	4	1	"martinezjose@ajnmail.net"	"gwalsh@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							228		6425	166	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8333	1	1	1	14171	14	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	0	1	3	2	1	0	0	1	1	2	"gwalsh@ajnmail.net"	"rodriguezl@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							100		82672	2827	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8334	2	1	1	14171	14	"REDACTED"	"REDACTED"	1	1	0	1	"Narrow, but accurate"	1	0	0	0	0	1	0	1	0	1	3	2	1	0	0	1	1	2	"gwalsh@ajnmail.net"	"rodriguezl@fnweb.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							165		82672	2827	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8335	1	1	1	14172	15	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	1	0	2	4	1	0	1	0	3	2	"luisrodriguez@ajnmail.net"	"muellerj@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							97		35014	671	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8336	2	1	1	14172	15	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"	0	0	1	0	0	0	0	1	1	0	2	4	1	0	1	0	3	2	"luisrodriguez@ajnmail.net"	"muellerj@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							152		35014	671	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8337	1	1	1	14173	15	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							0	1	0	1	3	1	1	0	1	0	1	4	"gwalsh@ajnmail.net"	"martinezjose@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							99		1051	31	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8338	2	1	1	14173	15	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"	1	0	1	0	0	0	0	1	0	1	3	1	1	0	1	0	1	4	"gwalsh@ajnmail.net"	"martinezjose@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							183		1051	31	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8339	1	1	1	14174	16	"REDACTED"	"REDACTED"	1	1	1	1	"Narrow, but accurate"	1	0	0	0	0	1	1	0	0	1	3	1	0	1	0	1	2	1	"walshg@fnweb.net"	"jmartinez@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							182		33506	1496	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8340	2	1	1	14174	16	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							1	0	0	1	3	1	0	1	0	1	2	1	"walshg@fnweb.net"	"jmartinez@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							94		33506	1496	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8341	1	1	1	14175	16	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"	0	0	1	0	0	0	1	0	1	0	1	4	0	1	0	1	3	4	"josemartinez@fnweb.net"	"muellerjake@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							195		24672	2062	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8342	2	1	1	14175	16	"REDACTED"	"REDACTED"	1	1	0	0	"Absolutely accurate"							1	0	1	0	1	4	0	1	0	1	3	4	"josemartinez@fnweb.net"	"muellerjake@ajnmail.net"	"Question about voting"	"Election question"	0	0	0	0	0	1	0	0	1	0							96		24672	2062	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8343	1	1	1	14176	17	"REDACTED"	"REDACTED"	1				""							0	1	0	1	4	2	1	0	1	0	3	1	"jakemueller@ajnmail.net"	"lrodriguez@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							280		28769	1664	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8344	2	1	1	14176	17	"REDACTED"	"REDACTED"	1				""						0	0	1	0	1	4	2	1	0	1	0	3	1	"jakemueller@ajnmail.net"	"lrodriguez@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							277		28769	1664	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8345	1	1	1	14177	17	"REDACTED"	"REDACTED"	1				""							0	1	1	0	2	4	1	0	1	0	3	2	"luisrodriguez@ajnmail.net"	"muellerj@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							285		15868	273	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8346	2	1	1	14177	17	"REDACTED"	"REDACTED"	0	0	0	0	""							0	1	1	0	2	4	1	0	1	0	3	2	"luisrodriguez@ajnmail.net"	"muellerj@fnweb.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							285		15868	273	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8347	1	1	1	14178	18	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"	1	0	1	0	0	0	1	0	1	0	1	3	0	1	1	0	2	3	"martinezj@fnweb.net"	"gregwalsh@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							139		22954	462	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	1	1	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8348	2	1	1	14178	18	"REDACTED"	"REDACTED"	1	1	0	1	"Absolutely accurate"							1	0	1	0	1	3	0	1	1	0	2	3	"martinezj@fnweb.net"	"gregwalsh@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							202		22954	462	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	1	1	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8349	1	1	1	14179	18	"REDACTED"	"REDACTED"	1	1	1	1	"Narrow, but accurate"	1	0	0	0	0	0	1	0	0	1	3	2	0	1	1	0	2	4	"walshg@fnweb.net"	"rodriguezluis@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							110		178042	67835	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8350	2	1	1	14179	18	"REDACTED"	"REDACTED"	1	1	1	1	"Absolutely accurate"							1	0	0	1	3	2	0	1	1	0	2	4	"walshg@fnweb.net"	"rodriguezluis@ajnmail.net"	"Election question"	"Question about voting"	0	0	0	0	0	1	0	0	1	0							143		178042	67835	0	0	0	0	0	0	0	1	6	3	1	0	1	0	2	-1	0	5	1	24	"24"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
